0, 23368400
0, 23373400
0, 22508900
0, 22679300
0, 22686400
0, 23306300
0, 23378100
0, 22710500
0, 22556700
0, 22788800
1, 23367500
1, 22422300
1, 22396900
1, 22388600
1, 22243100
1, 22344700
1, 22298800
1, 22282900
1, 22309100
1, 22277700
2, 22336400
2, 22257500
2, 22286000
2, 22294800
2, 23164200
2, 22245400
2, 22196900
2, 22306200
2, 22242000
2, 22258200
3, 22731900
3, 22624700
3, 22235000
3, 22295600
3, 22225800
3, 22268800
3, 22231200
3, 23567400
3, 22223600
3, 22225600
4, 22777400
4, 22232500
4, 22448600
4, 22445000
4, 22255000
4, 22245600
4, 22253500
4, 22235300
4, 22234200
4, 22250100
5, 22693500
5, 22269600
5, 22479700
5, 22415800
5, 22434800
5, 22245000
5, 25632800
5, 22225900
5, 22309700
5, 22483200
6, 24224700
6, 25816300
6, 22204000
6, 22223800
6, 22280300
6, 22227000
6, 22221200
6, 22250000
6, 22301200
6, 23246900
7, 22336300
7, 22288300
7, 22288000
7, 22389700
7, 22301400
7, 22314100
7, 22271000
7, 22735700
7, 22207500
7, 22193500
8, 22873800
8, 22235600
8, 22221800
8, 22237300
8, 22401000
8, 25080900
8, 22322400
8, 22231100
8, 22231300
8, 22276200
9, 22708400
9, 22234300
9, 26320900
9, 22241600
9, 30351600
9, 22301200
9, 22621100
9, 22351200
9, 22295700
9, 22237200
10, 22783500
10, 22442000
10, 22372900
10, 22273200
10, 22259400
10, 22245300
10, 22221700
10, 22232400
10, 22259200
10, 22212900
11, 22637300
11, 22241400
11, 22291300
11, 22287000
11, 22237500
11, 22265800
11, 22242100
11, 22227500
11, 22286600
11, 22227400
12, 23215100
12, 23611900
12, 23604700
12, 23416300
12, 23291400
12, 27189900
12, 23385100
12, 22880600
12, 22831700
12, 22715900
13, 23952300
13, 22269900
13, 22236400
13, 22249800
13, 22237900
13, 22241800
13, 22239300
13, 22799500
13, 22345500
13, 22269400
14, 22330000
14, 22315000
14, 22294400
14, 22273200
14, 22266600
14, 22281700
14, 22283300
14, 22330900
14, 22303000
14, 22281700
15, 22339400
15, 22284300
15, 26035800
15, 22274400
15, 22278400
15, 22280600
15, 22321200
15, 22294500
15, 22294600
15, 22280100
16, 23052000
16, 22234800
16, 22295100
16, 22231900
16, 23220700
16, 22316100
16, 22270800
16, 22324900
16, 22345300
16, 22308100
17, 22320900
17, 23195500
17, 22221800
17, 22190800
17, 23175700
17, 22259100
17, 22272300
17, 22270400
17, 22285600
17, 22303400
18, 22335800
18, 22298600
18, 22277000
18, 23013900
18, 22333800
18, 22602800
18, 22427400
18, 22238400
18, 22240200
18, 22222600
19, 22824500
19, 22263400
19, 22253900
19, 22246600
19, 22221200
19, 22222500
19, 22210800
19, 25882500
19, 22230100
19, 22224900
20, 22553700
20, 22232400
20, 24278400
20, 22204400
20, 22222500
20, 22210600
20, 22207300
20, 22213900
20, 22264900
20, 22363800
21, 22837000
21, 22216000
21, 23322200
21, 22300800
21, 26197400
21, 22238900
21, 22275900
21, 22217600
21, 22264700
21, 22389600
22, 22667900
22, 26030000
22, 22219700
22, 22215800
22, 22204300
22, 22266400
22, 22309300
22, 22279300
22, 22308200
22, 22557000
23, 22737500
23, 22300500
23, 22324100
23, 22238900
23, 22264700
23, 24759800
23, 23050200
23, 22294100
23, 22266200
23, 22256600
24, 22313900
24, 22269200
24, 22272100
24, 22283300
24, 22277900
24, 22326000
24, 22273300
24, 22268600
24, 22283900
24, 22268400
25, 22313800
25, 22330200
25, 22467500
25, 22296300
25, 22413600
25, 22328600
25, 22249300
25, 22343900
25, 22273800
25, 22291200
26, 22912100
26, 22341300
26, 22857300
26, 22284500
26, 22279900
26, 22271000
26, 22354000
26, 22268700
26, 22272000
26, 22276400
27, 22346000
27, 23130100
27, 22352300
27, 22282200
27, 22230900
27, 22208600
27, 22191400
27, 22209200
27, 22211300
27, 22221100
28, 22726600
28, 22428100
28, 22279900
28, 22255900
28, 22217800
28, 22214600
28, 22237200
28, 22207700
28, 22248900
28, 22250100
29, 22611400
29, 22253600
29, 22570400
29, 22381100
29, 22312500
29, 22246800
29, 22304300
29, 22506400
29, 22621400
29, 22726500
30, 22848600
30, 22507900
30, 22596800
30, 22840400
30, 22612000
30, 24461600
30, 22779600
30, 22943500
30, 22396500
30, 22373900
31, 22329600
31, 22281100
31, 22284200
31, 22279800
31, 22261400
31, 22296600
31, 22335600
31, 22272300
31, 22278000
31, 22286100
32, 22308500
32, 22287100
32, 22327100
32, 22285300
32, 22261500
32, 22831400
32, 22211100
32, 22258200
32, 22194200
32, 22199500
33, 22890000
33, 22212900
33, 22222100
33, 26299800
33, 22283700
33, 22194900
33, 22235900
33, 22255600
33, 24716500
33, 22212600
34, 22744200
34, 22247200
34, 22253900
34, 22206000
34, 22366900
34, 22204300
34, 22217500
34, 22241400
34, 22250600
34, 22325700
35, 26038700
35, 22229900
35, 22201900
35, 22209300
35, 22257500
35, 22206300
35, 22202700
35, 22384600
35, 22214000
35, 23502100
36, 25051900
36, 22818300
36, 22551800
36, 22478200
36, 22199200
36, 22615200
36, 22253000
36, 24742200
36, 22480500
36, 22275900
37, 22286400
37, 22305800
37, 22233000
37, 22224900
37, 22221600
37, 22219200
37, 22238500
37, 22263500
37, 22284900
37, 22932300
38, 22330100
38, 22274200
38, 22267500
38, 22274500
38, 22282600
38, 22286900
38, 22277900
38, 22772500
38, 22181700
38, 22196600
39, 22662900
39, 22299600
39, 25351200
39, 22737600
39, 24957600
39, 22213800
39, 22226700
39, 22216200
39, 22981900
39, 22258200
40, 22345900
40, 22396100
40, 22297400
40, 22280600
40, 22342000
40, 22372500
40, 22287700
40, 22294700
40, 22996100
40, 22205700
41, 23071800
41, 22259800
41, 22279800
41, 22317700
41, 22309100
41, 22280700
41, 22253400
41, 22278400
41, 22271100
41, 22273200
42, 22305000
42, 22271000
42, 22320200
42, 22269900
42, 22314400
42, 22283500
42, 22265200
42, 22286900
42, 22263300
42, 22322600
43, 22434600
43, 22954400
43, 22188900
43, 22193200
43, 22205400
43, 22193600
43, 22201500
43, 22195700
43, 22312100
43, 22272400
44, 25864200
44, 22193100
44, 22194600
44, 22217100
44, 22395200
44, 22231700
44, 22309500
44, 25891400
44, 22187400
44, 22232500
45, 22767800
45, 22332100
45, 22431600
45, 22239500
45, 22301600
45, 22202300
45, 22229400
45, 22197600
45, 22287000
45, 22326700
46, 22606800
46, 22197000
46, 22244400
46, 22243500
46, 22209800
46, 22197700
46, 22194800
46, 22202700
46, 22243400
46, 22199600
47, 25336800
47, 22203700
47, 26285400
47, 22189400
47, 22272800
47, 25764300
47, 22181700
47, 22206900
47, 22209200
47, 22197400
48, 22683100
48, 24939100
48, 22188900
48, 22455200
48, 22248200
48, 22202500
48, 22319600
48, 22579300
48, 22310600
48, 22229000
49, 22780900
49, 22240400
49, 22227100
49, 22228400
49, 22269700
49, 22212400
49, 22418300
49, 22272400
49, 22228600
49, 22272000
50, 25249800
50, 22200700
50, 22281400
50, 22255100
50, 24342700
50, 22184800
50, 22282000
50, 22206700
50, 22199100
50, 22217300
51, 22757100
51, 22256300
51, 22256300
51, 22239900
51, 22276500
51, 22191700
51, 22207300
51, 22202000
51, 22250700
51, 22222600
52, 22725700
52, 22216700
52, 22289800
52, 22339900
52, 22250000
52, 22224700
52, 22210500
52, 22222000
52, 22341400
52, 22238000
53, 22867500
53, 22295700
53, 22221500
53, 22207100
53, 22188900
53, 22235600
53, 22239300
53, 22193700
53, 22223600
53, 22233300
54, 22717500
54, 22406900
54, 22293500
54, 22237100
54, 22233700
54, 22240000
54, 22198300
54, 25480400
54, 22189500
54, 22223300
55, 22749400
55, 22232900
55, 22204400
55, 22199500
55, 22217800
55, 22231600
55, 22207000
55, 22203400
55, 22198400
55, 22266200
56, 22657200
56, 22191700
56, 22186000
56, 22239500
56, 22227100
56, 22224800
56, 22216900
56, 22205500
56, 22368900
56, 22571000
57, 26590600
57, 22194100
57, 22199300
57, 22244200
57, 22178800
57, 22186500
57, 22187300
57, 22215600
57, 22232500
57, 22197900
58, 22259100
58, 22208900
58, 22231500
58, 22200400
58, 22181900
58, 25078600
58, 22321200
58, 22287800
58, 22271500
58, 22256200
59, 22329000
59, 23309900
59, 22217100
59, 22220600
59, 22213100
59, 22275800
59, 22190500
59, 22205100
59, 22319100
59, 22519900
60, 22856600
60, 22211300
60, 22236100
60, 22261000
60, 22235700
60, 22206900
60, 22199400
60, 26247400
60, 22207900
60, 22224900
61, 22657500
61, 22203600
61, 22210700
61, 22219700
61, 22197900
61, 24681800
61, 22213300
61, 22185400
61, 22258200
61, 22193400
62, 22680900
62, 22196800
62, 22189500
62, 22195600
62, 22284300
62, 22196800
62, 24750700
62, 22179100
62, 22194800
62, 22355300
63, 22941900
63, 22408800
63, 22224200
63, 22265800
63, 22247300
63, 22242900
63, 22244900
63, 22193700
63, 22189200
63, 22187600
64, 22268900
64, 22228300
64, 22193400
64, 22954800
64, 22329800
64, 22275100
64, 22257500
64, 22272100
64, 22266700
64, 22264200
65, 22301100
65, 22263900
65, 22271600
65, 23117900
65, 22176000
65, 22244300
65, 22221200
65, 22188900
65, 22187600
65, 22189800
66, 25467900
66, 22204300
66, 22360400
66, 22188400
66, 22195100
66, 22202900
66, 22176000
66, 22191100
66, 22182600
66, 22185700
67, 22665200
67, 22234400
67, 22187100
67, 22211000
67, 22203700
67, 22450800
67, 22360200
67, 22210100
67, 24618100
67, 22196800
68, 22784800
68, 22233800
68, 24137400
68, 22198400
68, 22191700
68, 22188300
68, 22208300
68, 22199500
68, 22190100
68, 22241700
69, 22252600
69, 22202300
69, 22194300
69, 22189800
69, 22250700
69, 22205200
69, 22200900
69, 23136500
69, 22845100
69, 22188700
70, 22807300
70, 22241200
70, 22190700
70, 22195500
70, 22189400
70, 22198100
70, 22268500
70, 22317400
70, 22229900
70, 22192500
71, 22733400
71, 22463500
71, 22210400
71, 22240000
71, 22454000
71, 22787300
71, 22642900
71, 22303200
71, 22377200
71, 22278500
72, 22317200
72, 22361100
72, 22247000
72, 22302000
72, 22275600
72, 22345600
72, 22251800
72, 22274900
72, 22273700
72, 22270100
73, 22308400
73, 22273900
73, 22265100
73, 22672100
73, 22795800
73, 22179600
73, 22256800
73, 22189600
73, 25396000
73, 22180300
74, 22620400
74, 22325400
74, 22286100
74, 22216400
74, 22193800
74, 22208400
74, 22236800
74, 22218200
74, 25289800
74, 22183200
75, 22676700
75, 22238200
75, 26036200
75, 22278500
75, 22199400
75, 22191100
75, 22375500
75, 22225300
75, 22183000
75, 22217900
76, 26455100
76, 22202000
76, 22184400
76, 22395600
76, 22569400
76, 22477800
76, 22210000
76, 22232800
76, 22298200
76, 23265900
77, 22314100
77, 22252600
77, 22278100
77, 22267500
77, 22310500
77, 22244200
77, 22258400
77, 22278700
77, 22288700
77, 22267800
78, 22301800
78, 22254900
78, 22286500
78, 22261300
78, 22259600
78, 22359200
78, 22379800
78, 23161600
78, 22182800
78, 22176700
79, 22645300
79, 22204000
79, 22192300
79, 22191900
79, 22237000
79, 22228200
79, 22216000
79, 25786200
79, 22224000
79, 22191600
80, 24082200
80, 22189400
80, 22197300
80, 22211500
80, 22303400
80, 22534800
80, 25613500
80, 22202700
80, 22257700
80, 22230800
81, 22732000
81, 22212700
81, 22371300
81, 22452500
81, 22244400
81, 22205800
81, 23257700
81, 22231000
81, 22280400
81, 22248700
82, 22291800
82, 22281200
82, 22317700
82, 22281100
82, 22283700
82, 22279700
82, 22261500
82, 22261300
82, 22260900
82, 22265300
83, 22289600
83, 22963900
83, 22198100
83, 22185700
83, 22199300
83, 22181300
83, 22257400
83, 22201400
83, 25673500
83, 22181800
84, 22634300
84, 22196600
84, 22208300
84, 22210400
84, 22187100
84, 22191100
84, 22180400
84, 22204000
84, 22221300
84, 22222000
85, 22585500
85, 22187800
85, 22234100
85, 22513900
85, 22403900
85, 22300100
85, 22235200
85, 22195600
85, 22273200
85, 25409800
86, 22650900
86, 22181300
86, 22236500
86, 22191100
86, 22196800
86, 22209000
86, 22289400
86, 22192800
86, 22194200
86, 22206500
87, 22558900
87, 22183400
87, 22186600
87, 22192500
87, 22285100
87, 22327700
87, 22195700
87, 22209100
87, 22191700
87, 22299600
88, 22695300
88, 22204900
88, 22234900
88, 22228400
88, 22284900
88, 22184200
88, 25826000
88, 22178100
88, 22217000
88, 22185800
89, 23211500
89, 24028900
89, 22219400
89, 26400700
89, 22182800
89, 22212800
89, 22206200
89, 22382200
89, 22407100
89, 22185000
90, 22904700
90, 22222200
90, 22224000
90, 22242500
90, 22211400
90, 22203600
90, 22189800
90, 22255900
90, 22177600
90, 22184200
91, 22671800
91, 22231800
91, 22200100
91, 22183200
91, 22189000
91, 22179600
91, 22180000
91, 22206900
91, 22200200
91, 22242100
92, 22744500
92, 22249600
92, 22189300
92, 22201900
92, 22178400
92, 22459400
92, 22188900
92, 22367700
92, 25847500
92, 22316600
93, 22540600
93, 22249400
93, 22207300
93, 22374900
93, 24771100
93, 22184000
93, 22218500
93, 22214400
93, 22654900
93, 22182500
94, 22471600
94, 22251300
94, 22190400
94, 22212200
94, 22189300
94, 22219100
94, 22314000
94, 22210700
94, 22187000
94, 22203500
95, 22500800
95, 22310200
95, 22229100
95, 22190400
95, 22179100
95, 22215000
95, 22230300
95, 22199300
95, 22192700
95, 22189700
96, 22638700
96, 22196100
96, 22181300
96, 22321600
96, 22313400
96, 22181500
96, 22387300
96, 22181200
96, 22180300
96, 22197900
97, 22590200
97, 22209000
97, 22234800
97, 22267500
97, 22182500
97, 22178500
97, 22207800
97, 22177600
97, 22220300
97, 22184200
98, 22620700
98, 22199400
98, 22217600
98, 22181300
98, 22177500
98, 22204000
98, 22280300
98, 22545300
98, 22336300
98, 22223300
99, 22594000
99, 22327400
99, 22218700
99, 22203200
99, 22198600
99, 22224400
99, 22248000
99, 22191500
99, 22222300
99, 22194700
100, 22735700
100, 22248600
100, 22191000
100, 22188800
100, 22199900
100, 22195600
100, 22193200
100, 22172000
100, 22205000
100, 22222200
